"grup_codigo"|"grup_classificacao"|"grup_descricao"|"grup_prodserv"|"grup_decimaisest"|"grup_recuo"|"grup_periodos"|"grup_codigoncm"|"grup_comissao"|"grup_dpto_codigo"|"grup_comportamento"|"grup_classfiscal"|"grup_tipoitem"|"grup_dtestmin"|"grup_ctrlestmin"|"grup_percabast"|"grup_abatimento"|"grup_extra1"|"grup_extra2"|"grup_extra3"|"grup_extra4"|"grup_extra5"|"grup_extra6"|"grup_extra7"|"grup_extra8"|"grup_extra9"|"grup_grupo_ecomm"|"grup_dthrmanutencao"|"grup_dthrintegracao"|"grup_margemecomm"
"10581"|"001023"|Fermento|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11400"|"3110010003"|Ferragens|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11652"|"329"|Ferramentas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11404"|"311002"|Ferramentas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11796"|"4020010016"|Ferramentas Elétricas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11099"|"2020010008"|Ferramentas Jardinagem|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11784"|"4020010004"|Ferro Passar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11098"|"2020010007"|Fertilizantes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11474"|"3130010006"|Fervedor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11145"|"3020040003"|Fichario|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10426"|"0010010002"|Figo Em Calda|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11827"|"4030010004"|Filmadora|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11568"|"324009"|Filme Pvc|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10838"|"005004"|Filtrado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11366"|"308008"|Filtro Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11388"|"310004"|Filtro Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12018"|"5050010022"|Filtro De Papel|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10769"|"004016"|Filtro Solar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10741"|"0040080002"|Finalizador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10774"|"004017"|Fio Dental|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12032"|"3360050001"|Fios|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10776"|"0040170002"|Fita|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11140"|"3020030003"|Fita Adesiva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11905"|"5040010019"|Fitness|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10777"|"004018"|Fixador cabelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10913"|"1010100002"|Flan|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10554"|"0010170008"|Flan Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11645"|"3280060002"|Flanela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11100"|"2020010009"|Flores|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11761"|"342"|Flores|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11698"|"3330010002"|Fluorescente|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11812"|"4020020002"|Fogao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11701"|"3330010005"|Fogao / Geladeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11684"|"331001"|Fogos Artificios|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11588"|"325016"|Foguete|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10758"|"0040120003"|Folha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11489"|"3130010021"|Fondue|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11471"|"3130010003"|Forma|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11421"|"3120010010"|Forma Gelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11669"|"330006"|Forminha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11817"|"4020020007"|Forno Eletrico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11674"|"330011"|Forro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11871"|"501010"|Forro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11965"|"5050010008"|Forro Tabua Passar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11574"|"325002"|Fosforo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10781"|"004019"|Fralda Desc|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11930"|"5040030010"|Fraldas de Tecido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10858"|"0050100005"|Frances|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11753"|"3400010012"|Frasqueira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11813"|"4020020003"|Freezer|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11481"|"3130010013"|Frigideira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12044"|"602"|Frios - Temporário|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10877"|"101"|Frios, Laticínios e congelados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10837"|"0050030004"|Frisante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11859"|"501005"|Fronha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10424"|"001001"|Fruta Calda|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11007"|"103001"|Frutas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11008"|"1030010001"|Frutas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10460"|"0010060007"|Frutas Cristalizadas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10451"|"001006"|Frutas Secas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11754"|"3400010013"|Fruteiras|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11022"|"104002"|Frutos do Mar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10380"|"000010"|Fubá|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10382"|"0000100002"|Fubá Amarelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10381"|"0000100001"|Fubá Branco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11541"|"3230010003"|Fumo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11575"|"325003"|Fumo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10431"|"001002"|Funcionais|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11354"|"3080020002"|Fundo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10368"|"0000060004"|Fécula Mandioca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11361"|"308005"|Galheteiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11430"|"3120010018"|Galheteiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11331"|"307014"|Galheteiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11605"|"327002"|Garfo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10891"|"1010040003"|Garrafa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11340"|"3070170003"|Garrafa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10887"|"1010030003"|Garrafa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11225"|"3040010006"|Garrafa Isopor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11443"|"3120010030"|Garrafa P/ Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11220"|"3040010001"|Garrafa Termica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11691"|"332"|Gas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11692"|"332001"|Gas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11182"|"3030010004"|Gas/Acessorios|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11061"|"201005"|Gato|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10746"|"0040090001"|Gel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10779"|"0040180002"|Gel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11811"|"4020020001"|Geladeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10556"|"0010170009"|Geladinho Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10557"|"0010170010"|Gelatina Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10622"|"002008"|Gelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10624"|"0020080002"|Gelo Cubos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10623"|"0020080001"|Gelo Escamas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11936"|"504004"|Geral|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10325"|"0"|Geral|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12007"|"0010020004"|Gergelim|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10784"|"0040190003"|Geriatrica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10873"|"005013"|Gin|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11133"|"3020020009"|Giz|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12106"|"0040260006"|Glicerina|P|0|0|0|""||""|""|"1"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10479"|"0010080004"|Goma|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11132"|"3020020008"|Grafite|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11149"|"3020050002"|Grampeador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10957"|"1010210001"|Granel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12125"|"0010020006"|Granola|P|3|0|0|""||""|""|"2000"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11918"|"5040020011"|Gravata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11526"|"3210010003"|Grelha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11804"|"4020010024"|Grill|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10417"|"0000160004"|Grão de bico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11580"|"325008"|Guarda Chuva - Sombrinha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11721"|"3370010003"|Guarda Sol|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11675"|"330012"|Guardanapo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11764"|"343"|Guardanapo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11767"|"343003"|Guardanapo Decorado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11766"|"343002"|Guardanapo Gd 34x33|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11876"|"502004"|Guardanapo Pano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11765"|"343001"|Guardanapo Pq 24x33|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11086"|"2010080008"|Guia Para Pet|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10972"|"101025"|Hamburguer|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10953"|"1010200003"|Hamburgues|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11070"|"2010060005"|Hamster|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10785"|"004020"|Hastes Flexiveis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10786"|"004021"|Hidratante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11398"|"3110010001"|Hidraulico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11071"|"201007"|Higiene Pet Shop|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10718"|"004"|Higiene e Perfumaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11826"|"4030010003"|Home Theater|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11015"|"103004"|Hortaliças|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11016"|"1030040001"|Hortaliças|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11006"|"103"|Hortifruti|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11137"|"302003"|Identificar e Colar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11695"|"333"|Iluminacao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11823"|"403001"|Imagem|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11660"|"329008"|Implementos Agropecuarios|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10843"|"0050050002"|Importado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10872"|"0050120002"|Importado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11838"|"4030030001"|Impressora|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11705"|"334"|Impressos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11697"|"3330010001"|Incandescente|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11158"|"3020060003"|Indice Telefonico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11254"|"305005"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11920"|"504003"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10738"|"0040070003"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10749"|"0040090004"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10764"|"0040130005"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10767"|"0040140002"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10810"|"0040270003"|Infantil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12104"|"0040260005"|Infantil|P|0|0|0|""||""|""|"1"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11720"|"3370010002"|Inflavel - Boia|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11837"|"403003"|Informatica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11495"|"315"|Inox|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11496"|"315001"|Inox|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10670"|"0030140001"|Inseticida Aerosol|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10671"|"0030140002"|Inseticida Aparelho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10674"|"0030140005"|Inseticida Espiral|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10673"|"0030140004"|Inseticida Gel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10675"|"0030140006"|Inseticida Isca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10672"|"0030140003"|Inseticida Refil/ Pastilha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10669"|"003014"|Inseticida/ Raticida|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10722"|"0040010003"|Interno|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10888"|"101004"|Iogurte|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11191"|"3030020005"|Isca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12174"|"0020050003"|Isotônico|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11576"|"325004"|Isqueiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10951"|"1010200001"|Italiano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10856"|"0050100003"|Italiano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11947"|"5040040011"|Jaqueta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11091"|"202001"|Jardinagem|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11326"|"307009"|Jarra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11367"|"308009"|Jarra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11381"|"309003"|Jarra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11415"|"3120010005"|Jarra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11389"|"310005"|Jarra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11231"|"3040010012"|Jarra / Bule|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11321"|"3070040005"|Jg Jantar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11606"|"3270020001"|Jogo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11609"|"3270030001"|Jogo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11603"|"3270010001"|Jogo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11973"|"5050010016"|Jogo Americano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11960"|"5050010003"|Jogo Banheiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11852"|"501003"|Jogo Cama|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11472"|"3130010004"|Jogo Mantimento|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11215"|"3030030004"|Jogos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11255"|"305006"|Jogos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11256"|"3050060001"|Jogos Educativos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11260"|"3050060003"|Jogos Estratégia|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11257"|"3050060002"|Jogos Montar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11708"|"334003"|Jornal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11855"|"5010030003"|King Size|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11654"|"329002"|Kit Chaves|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12109"|"0040270005"|Kit Infantil|P|0|0|0|""||""|""|"1"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10811"|"0040270004"|Kit Promo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11637"|"328004"|La Aco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11696"|"333001"|Lampada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11161"|"3020070001"|Lancheiras|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12072"|"006001"|Lanchonete|P|0|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12071"|"006"|Lanchonete/Rotisseria|P|0|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12021"|"3020080010"|Lantejoulas e Micangas|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11703"|"333002"|Lanterna|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11127"|"3020020003"|Lapis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11129"|"3020020005"|Lapis Cor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11128"|"3020020004"|Lapiseira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10977"|"1010260002"|Lasanha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11433"|"3120010021"|Lava Arroz|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11284"|"3060020007"|Lava Auto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10681"|"003016"|Lava Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10683"|"0030160002"|Lava Roupa Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10682"|"0030160001"|Lava Roupa Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10684"|"0030160003"|Lava Roupa Tira Mancha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11791"|"4020010011"|Lavadora Pressao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11009"|"103002"|Legumes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11010"|"1030020001"|Legumes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10896"|"101006"|Leite|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12151"|"0010170019"|Leite Condensado|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10571"|"0010190002"|Leite Em Po Cabra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12152"|"0010190003"|Leite Em Pó 0 Lactose|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10570"|"0010190001"|Leite Em Pó Tradicional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10893"|"101005"|Leite Fermentado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10558"|"0010170011"|Leite de Coco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10569"|"001019"|Leite em Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11333"|"307016"|Leiteira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11856"|"501004"|Lencol|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11577"|"325005"|Lenha Lareira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10416"|"0000160003"|Lentilha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10791"|"004023"|Lenço Umedecido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10790"|"004022"|Lenço de Papel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12113"|"0010290001"|Levedo|P|0|0|0|""||""|""|"184"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10841"|"005005"|Licor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10685"|"003017"|Limpador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10687"|"0030170002"|Limpador Banheiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10689"|"0030170004"|Limpador Cozinha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10696"|"0030170011"|Limpador Limpador Forno|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10692"|"0030170007"|Limpador Limpeza Pesada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10686"|"0030170001"|Limpador Metais|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10690"|"0030170005"|Limpador Multiuso|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10691"|"0030170006"|Limpador Perfumado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11277"|"3060020002"|Limpador Pneu|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10694"|"0030170009"|Limpador Polimento Fogão|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10695"|"0030170010"|Limpador Tira Ferrugem|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11281"|"3060020004"|Limpador Vidro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10693"|"0030170008"|Limpador Vidros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10688"|"0030170003"|Limpador Ácido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10625"|"003"|Limpeza|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11619"|"328"|Limpeza De Casa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11906"|"5040010020"|Lingerie|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11004"|"1020040002"|Linguiças|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12049"|"1010290004"|Linguiças - Frios|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11187"|"3030020002"|Linha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11810"|"402002"|Linha Branca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11192"|"3030020006"|Linha Pronta/Kit|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10434"|"0010020003"|Linhaca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11781"|"4020010001"|Liquidificador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11709"|"334004"|Livros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11649"|"328009"|Lixa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11419"|"3120010008"|Lixeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11499"|"3150010003"|Lixeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10983"|"1010280001"|Lombo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10898"|"1010060002"|Longa Vida|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11629"|"3280030004"|Louca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11639"|"3280050001"|Louça|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10789"|"0040210003"|Loção|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11269"|"3060010002"|Lubrificantes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11704"|"333003"|Luminaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10698"|"003019"|Lustra Móveis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10699"|"0030190001"|Lustra Móveis Tradicional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10700"|"0030190002"|Lustra Móveis Óleo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11651"|"328011"|Lustrador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
